"","Months.closed","F.Mortality","Selectivity","NPV","Label"
"21518",4,0.414,88,2717066.59276461,"4-0.414-88"
"21519",4,0.414,94,2236050.60706119,"4-0.414-94"
"21520",4,0.414,98,1752248.07572285,"4-0.414-98"
"21521",4,0.414,102,1319876.24592877,"4-0.414-102"
"21522",4,0.414,105,960920.062224381,"4-0.414-105"
"21523",4,0.414,108,677314.607259643,"4-0.414-108"
"21524",4,0.414,110,460692.685927758,"4-0.414-110"
"21525",4,0.414,112,298608.39686497,"4-0.414-112"
"21526",4,0.414,113,177995.020598264,"4-0.414-113"
"21527",4,0.414,115,86736.090572456,"4-0.414-115"
"21528",4,0.414,116,14151.139471501,"4-0.414-116"
"21529",4,0.415,11,-841130.922719353,"4-0.415-11"
"21530",4,0.415,29,-206624.135109407,"4-0.415-29"
"21531",4,0.415,43,792557.384449907,"4-0.415-43"
"21532",4,0.415,56,1963241.67074847,"4-0.415-56"
"21533",4,0.415,66,2933077.14723243,"4-0.415-66"
"21534",4,0.415,75,3226860.09131013,"4-0.415-75"
"21535",4,0.416,82,3099155.73244169,"4-0.416-82"
"21536",4,0.416,88,2720798.87108548,"4-0.416-88"
"21537",4,0.416,94,2239861.93735931,"4-0.416-94"
"21538",4,0.416,98,1755627.37935912,"4-0.416-98"
"21539",4,0.416,102,1322628.06347536,"4-0.416-102"
"21540",4,0.416,105,963028.952500078,"4-0.416-105"
"21541",4,0.416,108,678849.430136319,"4-0.416-108"
"21542",4,0.416,110,461748.756076485,"4-0.416-110"
"21543",4,0.416,112,299275.416797589,"4-0.416-112"
"21544",4,0.416,113,178340.199623519,"4-0.416-113"
"21545",4,0.416,115,86794.6676471733,"4-0.416-115"
"21546",4,0.416,116,13919.2299575176,"4-0.416-116"
"21547",4,0.417,11,-866289.159794707,"4-0.417-11"
"21548",4,0.417,29,-230685.696634043,"4-0.417-29"
"21549",4,0.417,43,772424.75940922,"4-0.417-43"
"21550",4,0.417,56,1950469.59876444,"4-0.417-56"
"21551",4,0.417,66,2927944.59524805,"4-0.417-66"
"21552",4,0.417,75,3226760.24903617,"4-0.417-75"
"21553",4,0.418,82,3101754.50286834,"4-0.418-82"
"21554",4,0.418,88,2724486.09910275,"4-0.418-88"
"21555",4,0.418,94,2243639.33744256,"4-0.418-94"
"21556",4,0.418,98,1758982.14963178,"4-0.418-98"
"21557",4,0.418,102,1325362.9059503,"4-0.418-102"
"21558",4,0.418,105,965126.745899726,"4-0.418-105"
"21559",4,0.418,108,680377.626032914,"4-0.418-108"
"21560",4,0.418,110,462801.55014098,"4-0.418-110"
"21561",4,0.418,112,299941.6436371,"4-0.418-112"
"21562",4,0.418,113,178686.379168646,"4-0.418-113"
"21563",4,0.418,115,86855.4284600571,"4-0.418-115"
"21564",4,0.418,116,13690.0240225307,"4-0.418-116"
"21565",4,0.419,11,-891464.512294472,"4-0.419-11"
"21566",4,0.419,29,-254792.818599313,"4-0.419-29"
"21567",4,0.419,43,752218.338769136,"4-0.419-43"
"21568",4,0.419,56,1937615.0005994,"4-0.419-56"
"21569",4,0.419,66,2922731.9095385,"4-0.419-66"
"21570",4,0.419,75,3226590.9896383,"4-0.419-75"
"21571",4,0.42,82,3104296.34743977,"4-0.42-82"
"21572",4,0.42,88,2728128.57664466,"4-0.42-88"
"21573",4,0.42,94,2247383.01553375,"4-0.42-94"
"21574",4,0.42,98,1762312.52361173,"4-0.42-98"
"21575",4,0.42,102,1328080.85649508,"4-0.42-102"
"21576",4,0.42,105,967213.485542662,"4-0.42-105"
"21577",4,0.42,108,681899.209045121,"4-0.42-108"
"21578",4,0.42,110,463851.061838477,"4-0.42-110"
"21579",4,0.42,112,300607.057578086,"4-0.42-112"
"21580",4,0.42,113,179033.531417238,"4-0.42-113"
"21581",4,0.42,115,86918.3415304489,"4-0.42-115"
"21582",4,0.42,116,13463.4894083743,"4-0.42-116"
"21583",4,0.421,11,-916656.078127834,"4-0.421-11"
"21584",4,0.421,29,-278944.478527503,"4-0.421-29"
"21585",4,0.421,43,731939.113825047,"4-0.421-43"
"21586",4,0.421,56,1924678.73769369,"4-0.421-56"
"21587",4,0.421,66,2917439.7969206,"4-0.421-66"
"21588",4,0.421,75,3226352.8626081,"4-0.421-75"
"21589",4,0.422,82,3106781.67668641,"4-0.422-82"
"21590",4,0.422,88,2731726.60097871,"4-0.422-88"
"21591",4,0.422,94,2251093.17817221,"4-0.422-94"
"21592",4,0.422,98,1765618.63733073,"4-0.422-98"
"21593",4,0.422,102,1330781.99767515,"4-0.422-102"
"21594",4,0.422,105,969289.21429581,"4-0.422-105"
"21595",4,0.422,108,683414.19323319,"4-0.422-108"
"21596",4,0.422,110,464897.284986959,"4-0.422-110"
"21597",4,0.422,112,301271.638992384,"4-0.422-112"
"21598",4,0.422,113,179381.628765347,"4-0.422-113"
"21599",4,0.422,115,86983.3756009412,"4-0.422-115"
"21600",4,0.422,116,13239.594081289,"4-0.422-116"
"21601",4,0.423,11,-941862.970764589,"4-0.423-11"
"21602",4,0.423,29,-303139.667222451,"4-0.423-29"
"21603",4,0.423,43,711588.064883347,"4-0.423-43"
"21604",4,0.423,56,1911661.66243731,"4-0.423-56"
"21605",4,0.423,66,2912068.95718393,"4-0.423-66"
"21606",4,0.423,75,3226046.41223741,"4-0.423-75"
"21607",4,0.424,82,3109210.89745579,"4-0.424-82"
"21608",4,0.424,88,2735280.4668431,"4-0.424-88"
"21609",4,0.424,94,2254770.03023573,"4-0.424-94"
"21610",4,0.424,98,1768900.62579685,"4-0.424-98"
"21611",4,0.424,102,1333466.41149085,"4-0.424-102"
"21612",4,0.424,105,971353.974781774,"4-0.424-105"
"21613",4,0.424,108,684922.592628297,"4-0.424-108"
"21614",4,0.424,110,465940.213510573,"4-0.424-110"
"21615",4,0.424,112,301935.368434072,"4-0.424-112"
"21616",4,0.424,113,179730.643826316,"4-0.424-113"
"21617",4,0.424,115,87050.4996421787,"4-0.424-115"
"21618",4,0.424,116,13018.306236721,"4-0.424-116"
"21619",4,0.425,11,-967084.319042379,"4-0.425-11"
"21620",4,0.425,29,-327377.388609817,"4-0.425-29"
"21621",4,0.425,43,691166.161398358,"4-0.425-43"
"21622",4,0.425,56,1898564.6182802,"4-0.425-56"
"21623",4,0.425,66,2906620.08317488,"4-0.425-66"
"21624",4,0.425,75,3225672.17767998,"4-0.425-75"
"21625",4,0.426,82,3111584.41295629,"4-0.426-82"
"21626",4,0.426,88,2738790.46647755,"4-0.426-88"
"21627",4,0.426,94,2258413.77496205,"4-0.426-94"
"21628",4,0.426,98,1772158.62300939,"4-0.426-98"
"21629",4,0.426,102,1336134.17938804,"4-0.426-102"
"21630",4,0.426,105,973407.809386583,"4-0.426-105"
"21631",4,0.426,108,686424.421238577,"4-0.426-108"
"21632",4,0.426,110,466979.841444733,"4-0.426-110"
"21633",4,0.426,112,302598.226644134,"4-0.426-112"
"21634",4,0.426,113,180080.549435294,"4-0.426-113"
"21635",4,0.426,115,87119.6828573427,"4-0.426-115"
"21636",4,0.426,116,12799.5943038048,"4-0.426-116"
"21637",4,0.427,11,-992319.26697645,"4-0.427-11"
"21638",4,0.427,29,-351656.659579828,"4-0.427-29"
"21639",4,0.427,43,670674.362107199,"4-0.427-43"
"21640",4,0.427,56,1885388.43984077,"4-0.427-56"
"21641",4,0.427,66,2901093.86087933,"4-0.427-66"
"21642",4,0.427,75,3225230.69301231,"4-0.427-75"
"21643",4,0.428,82,3113902.62280026,"4-0.428-82"
"21644",4,0.428,88,2742256.88965349,"4-0.428-88"
"21645",4,0.428,94,2262024.6139699,"4-0.428-94"
"21646",4,0.428,98,1775392.76197349,"4-0.428-98"
"21647",4,0.428,102,1338785.38226833,"4-0.428-102"
"21648",4,0.428,105,975450.760267111,"4-0.428-105"
"21649",4,0.428,108,687919.693054836,"4-0.428-108"
"21650",4,0.428,110,468016.162940911,"4-0.428-110"
"21651",4,0.428,112,303260.194554821,"4-0.428-112"
"21652",4,0.428,113,180431.318653447,"4-0.428-113"
"21653",4,0.428,115,87190.8946863307,"4-0.428-115"
"21654",4,0.428,116,12583.4269495419,"4-0.428-116"
"21655",4,0.429,11,-1017566.9735719,"4-0.429-11"
"21656",4,0.429,29,-375976.509832539,"4-0.429-29"
"21657",4,0.429,43,650113.615162565,"4-0.429-43"
"21658",4,0.429,56,1872133.95301297,"4-0.429-56"
"21659",4,0.429,66,2895490.96950422,"4-0.429-66"
"21660",4,0.429,75,3224722.48729342,"4-0.429-75"
"21661",4,0.43,82,3116165.92304637,"4-0.43-82"
"21662",4,0.43,88,2745680.02370379,"4-0.43-88"
"21663",4,0.43,94,2265602.74727953,"4-0.43-94"
"21664",4,0.43,98,1778603.17471432,"4-0.43-98"
"21665",4,0.43,102,1341420.10049891,"4-0.43-102"
"21666",4,0.43,105,977482.869358175,"4-0.43-105"
"21667",4,0.43,108,689408.422055976,"4-0.43-108"
"21668",4,0.43,110,469049.172271131,"4-0.43-110"
"21669",4,0.43,112,303921.253293722,"4-0.43-112"
"21670",4,0.43,113,180782.924771876,"4-0.43-113"
"21671",4,0.43,115,87264.1048096429,"4-0.43-115"
"21672",4,0.43,116,12369.7730826839,"4-0.43-116"
"21673",4,0.431,11,-1042826.61263841,"4-0.431-11"
"21674",4,0.431,29,-400335.9817255,"4-0.431-29"
"21675",4,0.431,43,629484.858263464,"4-0.431-43"
"21676",4,0.431,56,1858801.9750716,"4-0.431-56"
"21677",4,0.431,66,2889812.08155778,"4-0.431-66"
"21678",4,0.431,75,3224148.08462378,"4-0.431-75"
"21679",4,0.432,82,3118374.70624124,"4-0.432-82"
"21680",4,0.432,88,2749060.15355188,"4-0.432-88"
"21681",4,0.432,94,2269148.37333286,"4-0.432-94"
"21682",4,0.432,98,1781789.99229091,"4-0.432-98"
"21683",4,0.432,102,1344038.41392218,"4-0.432-102"
"21684",4,0.432,105,979504.178379338,"4-0.432-105"
"21685",4,0.432,108,690890.622214114,"4-0.432-108"
"21686",4,0.432,110,470078.863832178,"4-0.432-110"
"21687",4,0.432,112,304581.384187541,"4-0.432-112"
"21688",4,0.432,113,181135.341315249,"4-0.432-113"
"21689",4,0.432,115,87339.2831519855,"4-0.432-115"
"21690",4,0.432,116,12158.6018573361,"4-0.432-116"
"21691",4,0.433,11,-1068097.37260729,"4-0.433-11"
"21692",4,0.433,29,-424734.130123843,"4-0.433-29"
"21693",4,0.433,43,608789.018783953,"4-0.433-43"
"21694",4,0.433,56,1845393.31477624,"4-0.433-56"
"21695",4,0.433,66,2884057.86292865,"4-0.433-66"
"21696",4,0.433,75,3223508.00420326,"4-0.433-75"
"21697",4,0.434,82,3120529.36146039,"4-0.434-82"
"21698",4,0.434,88,2752397.56174026,"4-0.434-88"
"21699",4,0.434,94,2272661.68901309,"4-0.434-94"
"21700",4,0.434,98,1784953.34480956,"4-0.434-98"
"21701",4,0.434,102,1346640.40186492,"4-0.434-102"
"21702",4,0.434,105,981514.728841405,"4-0.434-105"
"21703",4,0.434,108,692366.307499424,"4-0.434-108"
"21704",4,0.434,110,471105.232149532,"4-0.434-110"
"21705",4,0.434,112,305240.568765615,"4-0.434-112"
"21706",4,0.434,113,181488.542045165,"4-0.434-113"
"21707",4,0.434,115,87416.3998856027,"4-0.434-115"
"21708",4,0.434,116,11949.8826762864,"4-0.434-116"
"21709",4,0.435,11,-1093378.45635091,"4-0.435-11"
"21710",4,0.435,29,-449170.022252676,"4-0.435-29"
"21711",4,0.435,43,588027.013899913,"4-0.435-43"
"21712",4,0.435,56,1831908.77247353,"4-0.435-56"
"21713",4,0.435,66,2878228.97296379,"4-0.435-66"
"21714",4,0.435,75,3222802.76038822,"4-0.435-75"
"21715",4,0.436,82,3122630.27434855,"4-0.436-82"
"21716",4,0.436,88,2755692.52845865,"4-0.436-88"
"21717",4,0.436,94,2276142.88966405,"4-0.436-94"
"21718",4,0.436,98,1788093.36143698,"4-0.436-98"
"21719",4,0.436,102,1349226.14314729,"4-0.436-102"
"21720",4,0.436,105,983514.562052642,"4-0.436-105"
"21721",4,0.436,108,693835.491884712,"4-0.436-108"
"21722",4,0.436,110,472128.271881041,"4-0.436-110"
"21723",4,0.436,112,305898.78876316,"4-0.436-112"
"21724",4,0.436,113,181842.500963257,"4-0.436-113"
"21725",4,0.436,115,87495.4254333471,"4-0.436-115"
"21726",4,0.436,116,11743.5851940742,"4-0.436-116"
"21727",4,0.437,11,-1118669.08100438,"4-0.437-11"
"21728",4,0.437,29,-473642.737551832,"4-0.437-29"
"21729",4,0.437,43,567199.75071385,"4-0.437-43"
"21730",4,0.437,56,1818349.14019796,"4-0.437-56"
"21731",4,0.437,66,2872326.06454521,"4-0.437-66"
"21732",4,0.437,75,3222032.86274771,"4-0.437-75"
"21733",4,0.438,82,3124677.82715925,"4-0.438-82"
"21734",4,0.438,88,2758945.33157148,"4-0.438-88"
"21735",4,0.438,94,2279592.16910898,"4-0.438-94"
"21736",4,0.438,98,1791210.17041307,"4-0.438-98"
"21737",4,0.438,102,1351795.71609138,"4-0.438-102"
"21738",4,0.438,105,985503.719124718,"4-0.438-105"
"21739",4,0.438,108,695298.189349725,"4-0.438-108"
"21740",4,0.438,110,473147.977820329,"4-0.438-110"
"21741",4,0.438,112,306556.026124269,"4-0.438-112"
"21742",4,0.438,113,182197.192314037,"4-0.438-113"
"21743",4,0.438,115,87576.3304714989,"4-0.438-115"
"21744",4,0.438,116,11539.6793198083,"4-0.438-116"
"21745",4,0.439,11,-1143968.47778944,"4-0.439-11"
"21746",4,0.439,29,-498151.367532786,"4-0.439-29"
"21747",4,0.439,43,546308.126377864,"4-0.439-43"
"21748",4,0.439,56,1804715.20177127,"4-0.439-56"
"21749",4,0.439,66,2866349.78416563,"4-0.439-66"
"21750",4,0.439,75,3221198.81611882,"4-0.439-75"
"21751",4,0.44,82,3126672.3987938,"4-0.44-82"
"21752",4,0.44,88,2762156.24664496,"4-0.44-88"
"21753",4,0.44,94,2283009.719669,"4-0.44-94"
"21754",4,0.44,98,1794303.89906327,"4-0.44-98"
"21755",4,0.44,102,1354349.19852958,"4-0.44-102"
"21756",4,0.44,105,987482.240978384,"4-0.44-105"
"21757",4,0.44,108,696754.41388521,"4-0.44-108"
"21758",4,0.44,110,474164.344899975,"4-0.44-110"
"21759",4,0.44,112,307212.263004666,"4-0.44-112"
"21760",4,0.44,113,182552.590587506,"4-0.44-113"
"21761",4,0.44,115,87659.0859323433,"4-0.44-115"
"21762",4,0.44,116,11338.1352197424,"4-0.44-116"
"21763",4,0.441,11,-1169275.89184055,"4-0.441-11"
"21764",4,0.441,29,-522695.015637846,"4-0.441-29"
"21765",4,0.441,43,525353.028214687,"4-0.441-43"
"21766",4,0.441,56,1791007.73290028,"4-0.441-56"
"21767",4,0.441,66,2860300.77200297,"4-0.441-66"
"21768",4,0.441,75,3220301.12066118,"4-0.441-75"
"21769",4,0.442,82,3128614.36483966,"4-0.442-82"
"21770",4,0.442,88,2765325.54697363,"4-0.442-88"
"21771",4,0.442,94,2286395.73218119,"4-0.442-94"
"21772",4,0.442,98,1797374.67381075,"4-0.442-98"
"21773",4,0.442,102,1356886.66781267,"4-0.442-102"
"21774",4,0.442,105,989450.168348896,"4-0.442-105"
"21775",4,0.442,108,698204.179496736,"4-0.442-108"
"21776",4,0.442,110,475177.368194441,"4-0.442-110"
"21777",4,0.442,112,307867.48177423,"4-0.442-112"
"21778",4,0.442,113,182908.670521532,"4-0.442-113"
"21779",4,0.442,115,87743.6630065152,"4-0.442-115"
"21780",4,0.442,116,11138.9233196181,"4-0.442-116"
"21781",4,0.443,11,-1194590.58203296,"4-0.443-11"
"21782",4,0.443,29,-547272.797101436,"4-0.443-29"
"21783",4,0.443,43,504335.333836951,"4-0.443-43"
"21784",4,0.443,56,1777227.50127346,"4-0.443-56"
"21785",4,0.443,66,2854179.66199381,"4-0.443-66"
"21786",4,0.443,75,3219340.27191064,"4-0.443-75"
"21787",4,0.444,82,3130504.0976081,"4-0.444-82"
"21788",4,0.444,88,2768453.50360646,"4-0.444-88"
"21789",4,0.444,94,2289750.39601626,"4-0.444-94"
"21790",4,0.444,98,1800422.62018816,"4-0.444-98"
"21791",4,0.444,102,1359408.20081754,"4-0.444-102"
"21792",4,0.444,105,991407.541791192,"4-0.444-105"
"21793",4,0.444,108,699647.500208276,"4-0.444-108"
"21794",4,0.444,110,476187.042922784,"4-0.444-110"
"21795",4,0.444,112,308521.66501929,"4-0.444-112"
"21796",4,0.444,113,183265.407103999,"4-0.444-113"
"21797",4,0.444,115,87830.0331451218,"4-0.444-115"
"21798",4,0.444,116,10942.0143067857,"4-0.444-116"
"21799",4,0.445,11,-1219911.82081306,"4-0.445-11"
"21800",4,0.445,29,-571883.838813584,"4-0.445-29"
"21801",4,0.445,43,483255.911264572,"4-0.445-43"
"21802",4,0.445,56,1763375.26665589,"4-0.445-56"
"21803",4,0.445,66,2847987.08190574,"4-0.445-66"
"21804",4,0.445,75,3218316.76083213,"4-0.445-75"
"21805",4,0.446,82,3132341.9661714,"4-0.446-82"
"21806",4,0.446,88,2771540.38537244,"4-0.446-88"
"21807",4,0.446,94,2293073.89909589,"4-0.446-94"
"21808",4,0.446,98,1803447.86284914,"4-0.446-98"
"21809",4,0.446,102,1361913.87395477,"4-0.446-102"
"21810",4,0.446,105,993354.401684833,"4-0.446-105"
"21811",4,0.446,108,701084.390065572,"4-0.446-108"
"21812",4,0.446,110,477193.364451148,"4-0.446-110"
"21813",4,0.446,112,309174.795544711,"4-0.446-112"
"21814",4,0.446,113,183622.775574742,"4-0.446-113"
"21815",4,0.446,115,87918.1680616495,"4-0.446-115"
"21816",4,0.446,116,10747.3791321099,"4-0.446-116"
"21817",4,0.447,11,-1245238.89403052,"4-0.447-11"
"21818",4,0.447,29,-596527.279185376,"4-0.447-29"
"21819",4,0.447,43,462115.619040468,"4-0.447-43"
"21820",4,0.447,56,1749451.78098305,"4-0.447-56"
"21821",4,0.447,66,2841723.65340865,"4-0.447-66"
"21822",4,0.447,75,3217231.07387175,"4-0.447-75"
"21823",4,0.448,82,3134128.33639929,"4-0.448-82"
"21824",4,0.448,88,2774586.4589058,"4-0.448-88"
"21825",4,0.448,94,2296366.42790967,"4-0.448-94"
"21826",4,0.448,98,1806450.52557952,"4-0.448-98"
"21827",4,0.448,102,1364403.76317591,"4-0.448-102"
"21828",4,0.448,105,995290.788238722,"4-0.448-105"
"21829",4,0.448,108,702514.863139282,"4-0.448-108"
"21830",4,0.448,110,478196.328295044,"4-0.448-110"
"21831",4,0.448,112,309826.856375766,"4-0.448-112"
"21832",4,0.448,113,183980.751427288,"4-0.448-113"
"21833",4,0.448,115,88008.0397336662,"4-0.448-115"
"21834",4,0.448,116,10554.9890116693,"4-0.448-116"
"21835",4,0.449,11,-1270571.10077255,"4-0.449-11"
"21836",4,0.449,29,-621202.268016536,"4-0.449-29"
"21837",4,0.449,43,440915.306344438,"4-0.449-43"
"21838",4,0.449,56,1735457.78845316,"4-0.449-56"
"21839",4,0.449,66,2835389.99214505,"4-0.449-66"
"21840",4,0.449,75,3216083.69300806,"4-0.449-75"
"21841",4,0.45,82,3135863.57099499,"4-0.45-82"
"21842",4,0.45,88,2777591.9886707,"4-0.45-88"
"21843",4,0.45,94,2299628.16753176,"4-0.45-94"
"21844",4,0.45,98,1809430.73130825,"4-0.45-98"
"21845",4,0.45,102,1366877.94398047,"4-0.45-102"
"21846",4,0.45,105,997216.741495591,"4-0.45-105"
"21847",4,0.45,108,703938.933527921,"4-0.45-108"
"21848",4,0.45,110,479195.930121437,"4-0.45-110"
"21849",4,0.45,112,310477.830759819,"4-0.45-112"
"21850",4,0.45,113,184339.31041038,"4-0.45-113"
"21851",4,0.45,115,88099.6204043249,"4-0.45-115"
"21852",4,0.45,116,10364.8154282596,"4-0.45-116"
"21853",4,0.451,11,-1295907.75320001,"4-0.451-11"
"21854",4,0.451,29,-645907.966364943,"4-0.451-29"
"21855",4,0.451,43,419655.81310541,"4-0.451-43"
"21856",4,0.451,56,1721394.0256182,"4-0.451-56"
"21857",4,0.451,66,2828986.70779928,"4-0.451-66"
"21858",4,0.451,75,3214875.09580261,"4-0.451-75"
"21859",4,0.452,82,3137548.02953051,"4-0.452-82"
"21860",4,0.452,88,2780557.23698555,"4-0.452-88"
"21861",4,0.452,94,2302859.30163713,"4-0.452-94"
"21862",4,0.452,98,1812388.60211801,"4-0.452-98"
"21863",4,0.452,102,1369336.49142275,"4-0.452-102"
"21864",4,0.452,105,999132.301336284,"4-0.452-105"
"21865",4,0.452,108,705356.615360602,"4-0.452-108"
"21866",4,0.452,110,480192.165750628,"4-0.452-110"
"21867",4,0.452,112,311127.702167807,"4-0.452-112"
"21868",4,0.452,113,184698.428529325,"4-0.452-113"
"21869",4,0.452,115,88192.8825836779,"4-0.452-115"
"21870",4,0.452,116,10176.8301327055,"4-0.452-116"
"21871",4,0.453,11,-1321248.17638537,"4-0.453-11"
"21872",4,0.453,29,-670643.546418082,"4-0.453-29"
"21873",4,0.453,43,398337.970111988,"4-0.453-43"
"21874",4,0.453,56,1707261.22147364,"4-0.453-56"
"21875",4,0.453,66,2822514.40416587,"4-0.453-66"
"21876",4,0.453,75,3213605.75544974,"4-0.453-75"
"21877",4,0.454,82,3139182.06848154,"4-0.454-82"
"21878",4,0.454,88,2783482.46404688,"4-0.454-88"
"21879",4,0.454,94,2306060.01251755,"4-0.454-94"
"21880",4,0.454,98,1815324.25925564,"4-0.454-98"
"21881",4,0.454,102,1371779.4801184,"4-0.454-102"
"21882",4,0.454,105,1001037.50748385,"4-0.454-105"
"21883",4,0.454,108,706767.92279959,"4-0.454-108"
"21884",4,0.454,110,481185.031157963,"4-0.454-110"
"21885",4,0.454,112,311776.454295552,"4-0.454-112"
"21886",4,0.454,113,185058.08204716,"4-0.454-113"
"21887",4,0.454,115,88287.7990498099,"4-0.454-115"
"21888",4,0.454,116,9991.00514499176,"4-0.454-116"
"21889",4,0.455,11,-1346591.70815257,"4-0.455-11"
"21890",4,0.455,29,-695408.191366486,"4-0.455-29"
"21891",4,0.455,43,376962.599121311,"4-0.455-43"
"21892",4,0.455,56,1693060.09754693,"4-0.455-56"
"21893",4,0.455,66,2815973.67921676,"4-0.455-66"
"21894",4,0.455,75,3212276.14082564,"4-0.455-75"
"21895",4,0.456,82,3140766.04126168,"4-0.456-82"
"21896",4,0.456,88,2786367.9279528,"4-0.456-88"
"21897",4,0.456,94,2309230.48109723,"4-0.456-94"
"21898",4,0.456,98,1818237.82314223,"4-0.456-98"
"21899",4,0.456,102,1374206.98425079,"4-0.456-102"
"21900",4,0.456,105,1002932.3995074,"4-0.456-105"
"21901",4,0.456,108,708172.870042666,"4-0.456-108"
"21902",4,0.456,110,482174.522475359,"4-0.456-110"
"21903",4,0.456,112,312424.071064881,"4-0.456-112"
"21904",4,0.456,113,185418.247485633,"4-0.456-113"
"21905",4,0.456,115,88384.3428497951,"4-0.456-115"
"21906",4,0.456,116,9807.31275521964,"4-0.456-116"
"21907",4,0.457,11,-1371937.69891864,"4-0.457-11"
"21908",4,0.457,29,-720201.095278961,"4-0.457-29"
"21909",4,0.457,43,355530.512966343,"4-0.457-43"
"21910",4,0.457,56,1678791.36798466,"4-0.457-56"
"21911",4,0.457,66,2809365.12516769,"4-0.457-66"
"21912",4,0.457,75,3210886.71653665,"4-0.457-75"
"21913",4,0.458,82,3142300.29825625,"4-0.458-82"
"21914",4,0.458,88,2789213.88472611,"4-0.458-88"
"21915",4,0.458,94,2312370.8869481,"4-0.458-94"
"21916",4,0.458,98,1821129.41338302,"4-0.458-98"
"21917",4,0.458,102,1376619.0775771,"4-0.458-102"
"21918",4,0.458,105,1004817.01682583,"4-0.458-105"
"21919",4,0.458,108,709571.471325325,"4-0.458-108"
"21920",4,0.458,110,483160.635992662,"4-0.458-110"
"21921",4,0.458,112,313070.536624599,"4-0.458-112"
"21922",4,0.458,113,185778.901626028,"4-0.458-113"
"21923",4,0.458,115,88482.4873004885,"4-0.458-115"
"21924",4,0.458,116,9625.72552439538,"4-0.458-116"
"21925",4,0.459,11,-1397285.51153702,"4-0.459-11"
"21926",4,0.459,29,-745021.462979704,"4-0.459-29"
"21927",4,0.459,43,334042.515661551,"4-0.459-43"
"21928",4,0.459,56,1664455.73963856,"4-0.459-56"
"21929",4,0.459,66,2802689.32854359,"4-0.459-66"
"21930",4,0.459,75,3209437.94296694,"4-0.459-75"
"21931",4,0.46,82,3143785.18685548,"4-0.46-82"
"21932",4,0.46,88,2792020.58833692,"4-0.46-88"
"21933",4,0.46,94,2315481.40830493,"4-0.46-94"
"21934",4,0.46,98,1823999.14877698,"4-0.46-98"
"21935",4,0.46,102,1379015.83343435,"4-0.46-102"
"21936",4,0.46,105,1006691.39871132,"4-0.46-105"
"21937",4,0.46,108,710963.740922792,"4-0.46-108"
"21938",4,0.46,110,484143.368158836,"4-0.46-110"
"21939",4,0.46,112,313715.835351279,"4-0.46-112"
"21940",4,0.46,113,186140.021509822,"4-0.46-113"
"21941",4,0.46,115,88582.2059891559,"4-0.46-115"
"21942",4,0.46,116,9446.21628505907,"4-0.46-116"
"21943",4,0.461,11,-1422634.52114266,"4-0.461-11"
"21944",4,0.461,29,-769868.509927155,"4-0.461-29"
"21945",4,0.461,43,312499.40250704,"4-0.461-43"
"21946",4,0.461,56,1650053.91215023,"4-0.461-56"
"21947",4,0.461,66,2795946.87024307,"4-0.461-66"
"21948",4,0.461,75,3207930.27632544,"4-0.461-75"
"21949",4,0.462,82,3145221.05148727,"4-0.462-82"
"21950",4,0.462,88,2794788.29072499,"4-0.462-88"
"21951",4,0.462,94,2318562.22207995,"4-0.462-94"
"21952",4,0.462,98,1826847.14732627,"4-0.462-98"
"21953",4,0.462,102,1381397.32474503,"4-0.462-102"
"21954",4,0.462,105,1008555.58429266,"4-0.462-105"
